Data,T1,T2,T3,T4,F1,F2,Amostra
27/10/2022 20:28:05411800,311.7752,296.4276,301.8444,295.6468,15.391955,132,1000V9
27/10/2022 20:28:06410200,311.6776,296.4032,301.7956,295.6712,17.243395,131,1000V9
27/10/2022 20:28:07408600,311.6532,296.3544,301.7956,295.6224,17.243395,135,1000V9
27/10/2022 20:28:08407000,311.6776,296.33,301.7956,295.6712,17.243395,133,1000V9
27/10/2022 20:28:09405400,311.6776,296.33,301.7468,295.72,17.243395,133,1000V9
27/10/2022 20:28:10403800,311.6776,296.33,301.6736,295.6712,19.094835,133,1000V9
27/10/2022 20:28:11402200,311.6776,296.33,301.6248,295.6712,16.317675,131,1000V9
27/10/2022 20:28:12400600,311.6044,296.3544,301.6492,295.6712,19.094835,135,1000V9
27/10/2022 20:28:13399000,311.6776,296.33,301.5272,295.6712,16.317675,135,1000V9
27/10/2022 20:28:14413000,311.702,296.2812,301.5272,295.6712,15.391955,135,1000V9
27/10/2022 20:28:15411400,311.5556,296.3056,301.5028,295.6712,17.243395,133,1000V9
27/10/2022 20:28:16409800,311.6532,296.3056,301.4784,295.6712,19.094835,133,1000V9
27/10/2022 20:28:17392600,311.5312,296.2812,301.4052,295.72,19.094835,133,1000V9
27/10/2022 20:28:18406600,311.58,296.2812,301.4296,295.6468,20.020555,131,1000V9
27/10/2022 20:28:19405000,311.5556,296.2324,301.4296,295.6712,20.020555,132,1000V9
27/10/2022 20:28:20403400,311.5556,296.2324,301.2832,295.6712,19.094835,133,1000V9
27/10/2022 20:28:21401800,311.5556,296.2812,301.1856,295.6712,19.094835,131,1000V9
27/10/2022 20:28:22400200,311.458,296.3056,301.1856,295.72,17.243395,128,1000V9
27/10/2022 20:28:23414200,311.458,296.3056,301.1856,295.6712,17.243395,133,1000V9
27/10/2022 20:28:24397000,311.4824,296.3056,301.1612,295.6712,17.243395,133,1000V9
27/10/2022 20:28:25411000,311.5556,296.2324,301.1368,295.6712,15.391955,130,1000V9
27/10/2022 20:28:26409400,311.5312,296.1836,301.0636,295.7444,16.317675,132,1000V9
27/10/2022 20:28:27407800,311.4824,296.2324,301.088,295.6712,16.317675,130,1000V9
27/10/2022 20:28:28406200,311.458,296.1836,301.088,295.72,16.317675,131,1000V9
27/10/2022 20:28:29404600,311.5312,296.2324,301.088,295.6224,17.243395,131,1000V9
27/10/2022 20:28:30403000,311.5312,296.2812,300.966,295.72,16.317675,132,1000V9
27/10/2022 20:28:31401400,311.4824,296.3056,301.0148,295.6712,17.243395,132,1000V9
27/10/2022 20:28:32415400,311.4336,296.2812,300.966,295.6468,16.317675,132,1000V9
27/10/2022 20:28:33398200,311.4336,296.2812,300.8928,295.6712,17.243395,131,1000V9
27/10/2022 20:28:34412200,311.458,296.2812,300.8928,295.6712,17.243395,132,1000V9
27/10/2022 20:28:35410600,311.4824,296.3056,300.8928,295.6712,19.094835,133,1000V9
27/10/2022 20:28:36409000,311.4824,296.2812,300.8196,295.6712,19.094835,132,1000V9
27/10/2022 20:28:37407400,311.4336,296.2812,300.9172,295.72,17.243395,133,1000V9
27/10/2022 20:28:38405800,311.3604,296.2324,300.844,295.6712,17.243395,132,1000V9
27/10/2022 20:28:44380600,311.3116,296.2812,300.7708,295.6712,14.466235,132,1000V9
27/10/2022 20:28:45410200,311.3116,296.2324,300.6732,295.6712,14.466235,132,1000V9
27/10/2022 20:28:46408600,311.214,296.2812,300.6976,295.6712,14.466235,132,1000V9
27/10/2022 20:28:47407000,311.1896,296.2324,300.6732,295.6712,14.466235,132,1000V9
27/10/2022 20:28:48405400,311.1896,296.2324,300.5512,295.6712,14.466235,132,1000V9
27/10/2022 20:28:49403800,311.1896,296.2812,300.5512,295.7688,12.614795,132,1000V9
27/10/2022 20:28:50402200,311.214,296.1104,300.5268,295.72,12.614795,132,1000V9
27/10/2022 20:28:51400600,311.214,296.1104,300.5268,295.72,12.614795,135,1000V9
27/10/2022 20:28:52399000,311.2872,296.1104,300.478,295.6712,10.763355,133,1000V9
27/10/2022 20:28:53413000,311.1896,296.086,300.3072,295.6712,15.391955,135,1000V9
27/10/2022 20:28:54395800,311.1652,296.2812,300.3316,295.6224,14.466235,135,1000V9
27/10/2022 20:28:55409800,311.1896,296.2812,300.3072,295.72,14.466235,135,1000V9
27/10/2022 20:28:56408200,311.1896,296.2324,300.356,295.6712,14.466235,136,1000V9
27/10/2022 20:28:57406600,311.1652,296.2812,300.1852,295.6712,14.466235,133,1000V9
27/10/2022 20:28:58405000,311.1896,296.208,300.1852,295.6224,14.466235,135,1000V9
27/10/2022 20:28:59403400,311.1164,296.2324,300.1364,295.6712,12.614795,135,1000V9
27/10/2022 20:29:00401800,311.1896,296.2812,300.112,295.6712,12.614795,136,1000V9
27/10/2022 20:29:01400200,311.1896,296.208,300.1364,295.6468,9.837635,132,1000V9
27/10/2022 20:29:02398600,311.1896,296.2812,300.0144,295.6712,11.689075,133,1000V9
27/10/2022 20:29:08420200,311.1896,296.2324,299.7216,295.6712,11.689075,132,1000V9
27/10/2022 20:29:09449800,311.1896,296.2812,299.7216,295.6712,11.689075,131,1000V9
27/10/2022 20:29:10448200,311.1896,296.2324,299.8192,295.6468,12.614795,131,1000V9
27/10/2022 20:29:11446600,311.0432,296.1104,299.6972,295.6712,12.614795,131,1000V9
27/10/2022 20:29:12445000,311.0432,296.2812,299.6484,295.6712,12.614795,130,1000V9
27/10/2022 20:29:13443400,310.9944,296.2324,299.5996,295.6224,11.689075,130,1000V9
27/10/2022 20:29:14441800,310.97,296.2812,299.5508,295.6712,11.689075,132,1000V9
27/10/2022 20:29:15455800,310.9456,296.2812,299.5508,295.6468,11.689075,133,1000V9
27/10/2022 20:29:16454200,310.97,296.3056,299.5264,295.6712,12.614795,132,1000V9
27/10/2022 20:29:17452600,310.97,296.2812,299.5264,295.72,10.763355,132,1000V9
27/10/2022 20:29:18451000,310.97,296.208,299.4044,295.72,10.763355,133,1000V9
27/10/2022 20:29:19449400,310.97,296.2324,299.4776,295.6712,9.837635,133,1000V9
27/10/2022 20:29:20447800,311.0676,296.2812,299.4044,295.6712,9.837635,133,1000V9
27/10/2022 20:29:21446200,310.9456,296.2812,299.3556,295.6712,9.837635,132,1000V9
27/10/2022 20:29:22460200,310.9944,296.1592,299.3068,295.6712,11.689075,131,1000V9
27/10/2022 20:29:23443000,310.8968,296.1104,299.3068,295.6712,10.763355,130,1000V9
27/10/2022 20:29:24457000,310.8724,296.2812,299.2824,295.72,11.689075,130,1000V9
27/10/2022 20:29:25439800,310.97,296.2324,299.1604,295.6712,10.763355,130,1000V9
27/10/2022 20:29:26438200,310.97,296.1836,299.2336,295.6468,11.689075,130,1000V9
27/10/2022 20:29:27436600,310.97,296.1104,299.1848,295.6468,12.614795,131,1000V9
27/10/2022 20:29:28497400,310.9456,296.1592,299.1604,295.6712,11.689075,131,1000V9
27/10/2022 20:29:29449000,310.8724,296.1836,299.1604,295.6224,12.614795,132,1000V9
27/10/2022 20:29:30447400,310.8724,296.2324,299.1604,295.6712,9.837635,135,1000V9
27/10/2022 20:29:31445800,310.8724,296.2324,299.1604,295.6712,11.689075,131,1000V9
27/10/2022 20:29:32444200,310.8724,296.2324,299.0628,295.6712,11.689075,131,1000V9
27/10/2022 20:29:33458200,310.8236,296.1592,299.0628,295.6468,11.689075,133,1000V9
27/10/2022 20:29:34456600,310.9456,296.1104,299.014,295.6468,12.614795,135,1000V9
27/10/2022 20:29:35455000,310.8236,296.1104,299.0384,295.6224,12.614795,132,1000V9
27/10/2022 20:29:36453400,310.8968,296.1592,299.014,295.6712,10.763355,125,1000V9
27/10/2022 20:29:37451800,310.8236,296.1592,298.9408,295.6712,10.763355,120,1000V9
27/10/2022 20:29:38450200,310.97,296.1104,298.9896,295.6468,7.986195,117,1000V9
27/10/2022 20:29:39448600,310.8968,296.2324,298.9408,295.6712,9.837635,90,1000V9
27/10/2022 20:29:40447000,310.8724,296.1592,298.892,295.6712,11.689075,63,1000V9
27/10/2022 20:29:41445400,310.848,296.1104,298.9896,295.6468,10.763355,46,1000V9
27/10/2022 20:29:42459400,310.8724,296.208,298.9896,295.6712,10.763355,35,1000V9
27/10/2022 20:29:43457800,310.848,296.1592,298.9896,295.6712,10.763355,25,1000V9
27/10/2022 20:29:44456200,310.8236,296.1592,299.0384,295.6468,11.689075,21,1000V9
27/10/2022 20:29:45454600,310.8236,296.1104,299.014,295.6712,11.689075,20,1000V9
27/10/2022 20:29:46453000,310.848,296.1592,299.014,295.6712,11.689075,17,1000V9
27/10/2022 20:29:47451400,310.7748,296.1104,299.0384,295.72,9.837635,16,1000V9
27/10/2022 20:29:48449800,310.8236,296.1592,299.014,295.6712,12.614795,20,1000V9
27/10/2022 20:29:49448200,310.726,296.1592,299.0384,295.6712,12.614795,23,1000V9
27/10/2022 20:29:50446600,310.6528,296.1104,299.014,295.6712,12.614795,31,1000V9
27/10/2022 20:29:51445000,310.7016,296.1592,299.1848,295.6224,11.689075,38,1000V9
27/10/2022 20:29:52443400,310.7016,296.1592,299.136,295.72,7.986195,41,1000V9
27/10/2022 20:29:53457400,310.6528,296.1104,299.1848,295.6712,9.837635,43,1000V9
27/10/2022 20:29:54455800,310.7016,296.1104,299.2336,295.72,10.763355,43,1000V9
27/10/2022 20:29:55454200,310.726,296.1104,299.1848,295.6468,10.763355,43,1000V9
27/10/2022 20:29:56452600,310.7016,296.1104,299.2336,295.6712,10.763355,45,1000V9
27/10/2022 20:29:57451000,310.6528,296.1104,299.2824,295.6224,10.763355,45,1000V9
27/10/2022 20:29:58449400,310.6284,296.1104,299.2824,295.6712,10.763355,41,1000V9
27/10/2022 20:29:59447800,310.6528,296.1104,299.3556,295.6712,10.763355,45,1000V9
27/10/2022 20:30:00446200,310.6528,296.1592,299.4776,295.6712,11.689075,42,1000V9
27/10/2022 20:30:01460200,310.7016,296.1104,299.3556,295.6468,10.763355,45,1000V9
27/10/2022 20:30:02443000,310.5796,296.1104,299.3556,295.6712,10.763355,45,1000V9
27/10/2022 20:30:03457000,310.5796,296.1104,299.3068,295.6712,11.689075,45,1000V9
27/10/2022 20:30:04455400,310.5796,296.1104,299.38,295.6712,12.614795,43,1000V9
27/10/2022 20:30:05453800,310.604,296.1104,299.4776,295.6712,11.689075,42,1000V9
27/10/2022 20:30:06452200,310.5064,296.1836,299.4044,295.6712,12.614795,41,1000V9
27/10/2022 20:30:07450600,310.604,296.086,299.502,295.6224,12.614795,43,1000V9
27/10/2022 20:30:08449000,310.5796,296.1592,299.502,295.7932,11.689075,45,1000V9
27/10/2022 20:30:09447400,310.604,296.1592,299.4776,295.598,11.689075,43,1000V9
27/10/2022 20:30:10445800,310.6528,296.086,299.5264,295.6712,11.689075,43,1000V9
27/10/2022 20:30:11459800,310.6528,296.1104,299.4776,295.6712,10.763355,41,1000V9
27/10/2022 20:30:12427000,310.5796,296.1104,299.5264,295.72,10.763355,42,1000V9
27/10/2022 20:30:13456600,310.5796,296.1104,299.5264,295.6224,9.837635,42,1000V9
27/10/2022 20:30:14455000,310.604,296.1592,299.5508,295.6712,7.060475,43,1000V9
27/10/2022 20:30:15453400,310.604,296.0128,299.5264,295.6712,11.689075,43,1000V9
27/10/2022 20:30:16451800,310.5308,296.1104,299.5264,295.6712,11.689075,43,1000V9
27/10/2022 20:30:17419000,310.482,296.1104,299.5264,295.6712,7.986195,42,1000V9
27/10/2022 20:30:18448600,310.5308,296.1104,299.5264,295.6712,10.763355,43,1000V9
27/10/2022 20:30:19447000,310.5064,296.1592,299.5508,295.598,10.763355,45,1000V9
27/10/2022 20:30:20445400,310.5308,296.1104,299.5264,295.6468,12.614795,42,1000V9
27/10/2022 20:30:21443800,310.5064,296.1104,299.5996,295.6712,12.614795,43,1000V9
27/10/2022 20:30:22442200,310.5796,296.1104,299.5996,295.6712,12.614795,41,1000V9
27/10/2022 20:30:23456200,310.5064,296.1104,299.5508,295.72,10.763355,40,1000V9
27/10/2022 20:30:24454600,310.5796,296.1104,299.5264,295.598,9.837635,42,1000V9
27/10/2022 20:30:25453000,310.4576,296.1104,299.5508,295.6468,11.689075,42,1000V9
27/10/2022 20:30:26451400,310.482,296.0616,299.5996,295.6712,11.689075,41,1000V9
27/10/2022 20:30:27449800,310.5064,296.1104,299.5996,295.6712,10.763355,41,1000V9
27/10/2022 20:30:33455800,310.482,296.086,299.5996,295.6224,10.763355,45,1000V9
27/10/2022 20:30:34469800,310.5064,296.1104,299.5508,295.6712,10.763355,43,1000V9
27/10/2022 20:30:35483800,310.482,296.1592,299.5996,295.6712,11.689075,43,1000V9
27/10/2022 20:30:36482200,310.3844,296.1104,299.5996,295.7688,11.689075,41,1000V9
27/10/2022 20:30:37480600,310.2868,296.1104,299.6972,295.7444,11.689075,43,1000V9
27/10/2022 20:30:38494600,310.3844,296.1104,299.624,295.6712,12.614795,42,1000V9
27/10/2022 20:30:39477400,310.3844,296.1104,299.6972,295.6712,12.614795,42,1000V9
27/10/2022 20:30:40475800,310.3356,296.1592,299.6972,295.6712,11.689075,42,1000V9
27/10/2022 20:30:41474200,310.3844,296.1104,299.6972,295.842,12.614795,41,1000V9
27/10/2022 20:30:42472600,310.36,296.1592,299.6972,295.7932,12.614795,43,1000V9
27/10/2022 20:30:43486600,310.3356,296.1104,299.6484,295.598,11.689075,43,1000V9
27/10/2022 20:30:44485000,310.36,296.0616,299.5996,295.7688,11.689075,45,1000V9
27/10/2022 20:30:45483400,310.36,296.1104,299.6972,295.7688,10.763355,45,1000V9
27/10/2022 20:30:46481800,310.3844,296.1104,299.5996,295.7688,7.060475,43,1000V9
27/10/2022 20:30:47480200,310.2868,296.1104,299.7216,295.7444,10.763355,43,1000V9
27/10/2022 20:30:48478600,310.36,296.0616,299.7216,295.7932,11.689075,43,1000V9
27/10/2022 20:30:49477000,310.36,296.1104,299.6972,295.7688,12.614795,43,1000V9
27/10/2022 20:30:50491000,310.2624,296.1104,299.746,295.7688,9.837635,42,1000V9
27/10/2022 20:30:51489400,310.36,296.1104,299.7216,295.7444,11.689075,42,1000V9
27/10/2022 20:30:52487800,310.2624,296.1104,299.6972,295.7688,11.689075,43,1000V9
27/10/2022 20:30:53470600,310.238,296.1104,299.8192,295.7688,12.614795,41,1000V9
27/10/2022 20:30:54453400,310.2624,296.1104,299.8436,295.7688,9.837635,42,1000V9
27/10/2022 20:30:55483000,310.2868,296.1104,299.7216,295.7688,11.689075,41,1000V9
27/10/2022 20:30:56481400,310.2624,296.0128,299.8192,295.7688,12.614795,42,1000V9
27/10/2022 20:30:57479800,310.2624,296.1104,299.7216,295.7688,11.689075,41,1000V9
27/10/2022 20:30:58478200,310.1648,296.1104,299.746,295.7688,14.466235,41,1000V9
27/10/2022 20:30:59492200,310.238,296.1104,299.8436,295.7932,12.614795,42,1000V9
27/10/2022 20:31:00475000,310.2624,296.1104,299.8436,295.7444,12.614795,42,1000V9
27/10/2022 20:31:01473400,310.2868,296.1592,299.8192,295.7688,12.614795,41,1000V9
27/10/2022 20:31:02487400,310.1648,296.1592,299.7704,295.7688,10.763355,40,1000V9
27/10/2022 20:31:03470200,310.2136,296.1592,299.7704,295.7444,11.689075,41,1000V9
27/10/2022 20:31:04484200,310.1404,296.0128,299.8192,295.7688,11.689075,42,1000V9
27/10/2022 20:31:05482600,310.1648,296.1592,299.746,295.7688,10.763355,41,1000V9
27/10/2022 20:31:11457400,310.1404,296.0616,299.868,295.7688,16.317675,41,1000V9
27/10/2022 20:31:12487000,310.0672,296.1592,299.7704,295.7688,16.317675,41,1000V9
27/10/2022 20:31:13485400,310.1648,296.1592,299.8436,295.7932,17.243395,40,1000V9
27/10/2022 20:31:14483800,310.0672,296.1104,299.7216,295.7444,16.317675,37,1000V9
27/10/2022 20:31:15482200,310.1404,296.1104,299.8192,295.7932,17.243395,40,1000V9
27/10/2022 20:31:16480600,310.116,296.0128,299.8436,295.7688,16.317675,42,1000V9
27/10/2022 20:31:17494600,310.1404,296.0128,299.8192,295.7688,16.317675,42,1000V9
27/10/2022 20:31:18477400,310.1404,296.0128,299.8192,295.7688,15.391955,43,1000V9
27/10/2022 20:31:19491400,310.0428,296.1592,300.0144,295.7688,17.243395,45,1000V9
27/10/2022 20:31:20489800,309.994,296.1592,300.0632,295.6712,16.317675,45,1000V9
27/10/2022 20:31:21472600,310.0428,296.1592,300.0144,295.7932,16.317675,45,1000V9
27/10/2022 20:31:22486600,309.994,296.1104,299.99,295.7444,15.391955,41,1000V9
27/10/2022 20:31:23485000,310.0428,296.1592,300.0632,295.7688,12.614795,43,1000V9
27/10/2022 20:31:24467800,310.0428,296.1592,300.0632,295.7688,12.614795,42,1000V9
27/10/2022 20:31:25481800,310.0184,296.1104,300.0632,295.7688,15.391955,41,1000V9
27/10/2022 20:31:26480200,309.994,296.1592,300.112,295.7444,15.391955,41,1000V9
27/10/2022 20:31:27478600,310.0184,296.1592,300.1852,295.7444,16.317675,40,1000V9
27/10/2022 20:31:28477000,310.0184,296.1104,300.1364,295.7444,16.317675,42,1000V9
27/10/2022 20:31:29475400,309.9452,296.1104,300.112,295.7688,15.391955,41,1000V9
27/10/2022 20:31:30489400,309.9452,296.1592,300.2584,295.7688,17.243395,43,1000V9
27/10/2022 20:31:31487800,309.872,296.1104,300.3316,295.7444,19.094835,43,1000V9
27/10/2022 20:31:32486200,309.9208,296.1592,300.3316,295.7444,16.317675,42,1000V9
27/10/2022 20:31:33484600,309.9208,296.1104,300.3804,295.7688,16.317675,41,1000V9
27/10/2022 20:31:34483000,309.9208,296.1104,300.3804,295.7444,16.317675,40,1000V9
27/10/2022 20:31:35481400,309.8964,296.1592,300.3804,295.7444,14.466235,40,1000V9
27/10/2022 20:31:36479800,309.9208,296.2324,300.3804,295.7688,16.317675,41,1000V9
27/10/2022 20:31:37493800,309.9208,296.1592,300.4292,295.7444,15.391955,41,1000V9
27/10/2022 20:31:38492200,309.9208,296.1592,300.4536,295.7444,14.466235,42,1000V9
27/10/2022 20:31:39490600,309.9208,296.1104,300.4536,295.7688,11.689075,42,1000V9
27/10/2022 20:31:40489000,309.9208,296.1104,300.4536,295.7688,12.614795,42,1000V9
27/10/2022 20:31:41487400,309.9208,296.1592,300.5268,295.7688,15.391955,41,1000V9
27/10/2022 20:31:42485800,309.8964,296.1592,300.5512,295.7932,15.391955,42,1000V9
27/10/2022 20:31:43484200,309.9208,296.1592,300.5512,295.6712,14.466235,41,1000V9
27/10/2022 20:31:44482600,309.872,296.086,300.5756,295.7688,15.391955,41,1000V9
27/10/2022 20:31:45481000,309.8964,296.1104,300.5512,295.7688,12.614795,41,1000V9
27/10/2022 20:31:46479400,309.8964,296.1592,300.5512,295.72,16.317675,42,1000V9
27/10/2022 20:31:47477800,309.8964,296.1592,300.6732,295.7688,16.317675,42,1000V9
27/10/2022 20:31:48491800,309.9208,296.1592,300.6732,295.6712,16.317675,42,1000V9
27/10/2022 20:31:49490200,309.8964,296.1592,300.6732,295.6712,16.317675,40,1000V9
27/10/2022 20:31:50488600,309.8964,296.1592,300.6488,295.7688,17.243395,41,1000V9
27/10/2022 20:31:51471400,309.8964,296.1592,300.6488,295.7688,16.317675,41,1000V9
27/10/2022 20:31:52485400,309.8232,296.1592,300.6976,295.7444,15.391955,42,1000V9
27/10/2022 20:31:53483800,309.9208,296.1836,300.6976,295.7932,15.391955,42,1000V9
27/10/2022 20:31:54482200,309.872,296.1592,300.6732,295.6468,15.391955,41,1000V9
27/10/2022 20:31:55480600,309.8964,296.1592,300.7708,295.6712,15.391955,41,1000V9
27/10/2022 20:31:56479000,309.9452,296.1592,300.7708,295.7444,14.466235,41,1000V9
27/10/2022 20:31:57493000,309.8964,296.1592,300.8196,295.7932,15.391955,42,1000V9
27/10/2022 20:31:58475800,309.8964,296.1104,300.7952,295.7444,15.391955,41,1000V9
27/10/2022 20:31:59489800,309.8964,296.086,300.7952,295.7688,14.466235,41,1000V9
27/10/2022 20:32:00488200,309.8232,296.1592,300.7708,295.842,15.391955,43,1000V9
27/10/2022 20:32:06463000,309.8232,296.2324,300.9172,295.6712,47.792155,41,1000V9
27/10/2022 20:32:07477000,309.8232,296.3056,300.8928,295.7444,47.792155,41,1000V9
27/10/2022 20:32:08491000,309.872,296.4032,301.0148,295.7444,51.495035,41,1000V9
27/10/2022 20:32:09489400,309.8232,296.4764,300.966,295.72,51.495035,42,1000V9
27/10/2022 20:32:10487800,309.7988,296.5984,301.0148,295.7688,48.717875,41,1000V9
27/10/2022 20:32:11486200,309.8232,296.6472,301.0392,295.7444,47.792155,40,1000V9
27/10/2022 20:32:12500200,309.8964,296.7936,301.2832,295.6468,47.792155,41,1000V9
27/10/2022 20:32:13483000,309.8964,296.9156,301.4784,295.72,48.717875,42,1000V9
27/10/2022 20:32:14497000,309.8964,297.1108,301.6492,295.6712,46.866435,42,1000V9
27/10/2022 20:32:15495400,309.8964,297.1108,301.7956,295.6712,48.717875,41,1000V9
27/10/2022 20:32:16493800,309.8232,297.306,301.942,295.7688,47.792155,41,1000V9
27/10/2022 20:32:17492200,309.872,297.4036,302.064,295.7688,46.866435,41,1000V9
27/10/2022 20:32:18490600,309.9452,297.428,302.186,295.842,46.866435,41,1000V9
27/10/2022 20:32:19489000,309.9208,297.5256,302.308,295.6712,47.792155,41,1000V9
27/10/2022 20:32:20487400,310.0428,297.7208,302.4788,295.6712,48.717875,41,1000V9
27/10/2022 20:32:21501400,310.0672,297.7208,302.6008,295.6712,48.717875,41,1000V9
27/10/2022 20:32:22484200,310.2136,297.9648,302.6984,295.7444,48.717875,40,1000V9
27/10/2022 20:32:23498200,310.2624,298.0624,302.8204,295.7688,47.792155,38,1000V9
27/10/2022 20:32:24496600,310.2868,298.0136,302.9668,295.7688,52.420755,41,1000V9
27/10/2022 20:32:25495000,310.36,298.0868,303.0888,295.7932,49.643595,41,1000V9
27/10/2022 20:32:26493400,310.482,298.1356,303.2596,295.7688,48.717875,42,1000V9
27/10/2022 20:32:27491800,310.5064,298.2576,303.3084,295.7688,48.717875,42,1000V9
27/10/2022 20:32:28490200,310.5796,298.3796,303.4792,295.7444,48.717875,40,1000V9
27/10/2022 20:32:29488600,310.5796,298.3796,303.6012,295.72,48.717875,40,1000V9
27/10/2022 20:32:30487000,310.8236,298.3796,303.7476,295.7688,47.792155,38,1000V9
27/10/2022 20:32:31485400,310.8236,298.5016,303.772,295.7688,47.792155,40,1000V9
27/10/2022 20:32:32499400,310.8236,298.6236,303.9672,295.7688,47.792155,40,1000V9
27/10/2022 20:32:33497800,310.8724,298.6236,304.0892,295.7444,47.792155,41,1000V9
27/10/2022 20:32:34496200,310.97,298.6236,304.2356,295.7688,46.866435,41,1000V9
27/10/2022 20:32:35494600,311.1164,298.6968,304.3332,295.6712,47.792155,41,1000V9
27/10/2022 20:32:36493000,311.1896,298.77,304.382,295.7932,47.792155,40,1000V9
27/10/2022 20:32:37491400,311.1652,298.7212,304.4308,295.72,48.717875,38,1000V9
27/10/2022 20:32:38489800,311.2384,298.9408,304.6992,295.6712,46.866435,38,1000V9
27/10/2022 20:32:39488200,311.4336,298.9408,304.7724,295.7444,47.792155,41,1000V9
27/10/2022 20:32:40486600,311.4092,299.014,304.8212,295.7444,49.643595,41,1000V9
27/10/2022 20:32:41500600,311.5556,299.0872,304.9188,295.6712,47.792155,41,1000V9
27/10/2022 20:32:42467800,311.6532,299.2092,305.0408,295.6712,46.866435,40,1000V9
27/10/2022 20:32:43481800,311.702,299.2092,305.1384,295.6468,45.014995,41,1000V9
27/10/2022 20:32:44495800,311.7752,299.136,305.2116,295.6712,47.792155,42,1000V9
27/10/2022 20:32:45494200,311.7752,299.1848,305.3336,295.7688,46.866435,41,1000V9
27/10/2022 20:32:46492600,311.7264,299.258,305.48,295.7444,46.866435,41,1000V9
27/10/2022 20:32:47491000,311.824,299.2824,305.5044,295.6712,46.866435,41,1000V9
27/10/2022 20:32:48505000,311.824,299.258,305.602,295.6712,46.866435,41,1000V9
27/10/2022 20:32:49487800,311.8728,299.38,305.724,295.7688,46.866435,41,1000V9
27/10/2022 20:32:50486200,311.946,299.4044,305.7972,295.6712,47.792155,41,1000V9
27/10/2022 20:32:51484600,311.946,299.4044,305.8704,295.6712,48.717875,40,1000V9
27/10/2022 20:32:52483000,311.946,299.4288,305.968,295.72,48.717875,38,1000V9
27/10/2022 20:32:53497000,312.0192,299.4532,306.09,295.6712,48.717875,38,1000V9
27/10/2022 20:32:54495400,312.0192,299.4288,306.212,295.72,48.717875,41,1000V9
27/10/2022 20:32:55478200,311.9948,299.502,306.2608,295.7444,47.792155,41,1000V9
27/10/2022 20:32:56492200,312.0192,299.5264,306.3828,295.7688,48.717875,42,1000V9
27/10/2022 20:32:57490600,312.1412,299.4532,306.3828,295.7688,47.792155,42,1000V9
27/10/2022 20:32:58489000,312.1168,299.5508,306.456,295.7688,46.866435,41,1000V9
27/10/2022 20:32:59487400,312.1168,299.624,306.578,295.6224,47.792155,41,1000V9
27/10/2022 20:33:00485800,312.1168,299.5996,306.7,295.6712,48.717875,41,1000V9
27/10/2022 20:33:01484200,312.1168,299.624,306.7,295.7688,49.643595,40,1000V9
27/10/2022 20:33:02498200,312.1412,299.624,306.7488,295.6712,46.866435,40,1000V9
27/10/2022 20:33:03481000,312.1168,299.5508,306.8464,295.6712,48.717875,41,1000V9
27/10/2022 20:33:04495000,312.1168,299.624,307.0172,295.7444,46.866435,40,1000V9
27/10/2022 20:33:05477800,312.1656,299.5264,307.0416,295.6712,47.792155,40,1000V9
27/10/2022 20:33:06491800,312.1168,299.624,307.066,295.72,47.792155,40,1000V9
27/10/2022 20:33:07490200,312.1412,299.624,307.066,295.6712,46.866435,38,1000V9
27/10/2022 20:33:08488600,312.1656,299.5508,307.0904,295.7932,48.717875,40,1000V9
27/10/2022 20:33:09487000,312.1412,299.5264,307.2124,295.7688,48.717875,38,1000V9
27/10/2022 20:33:10485400,312.1412,299.5264,307.188,295.72,46.866435,38,1000V9
27/10/2022 20:33:11499400,312.1656,299.5508,307.31,295.6712,47.792155,38,1000V9
27/10/2022 20:33:12497800,312.1412,299.4288,307.3832,295.72,47.792155,41,1000V9
27/10/2022 20:34:36597400,312.8976,307.0172,310.3356,295.6712,91.300995,38,1000V10
27/10/2022 20:34:37595800,312.9952,307.0172,310.2868,295.6712,89.449555,41,1000V10
27/10/2022 20:34:38594200,313.0196,307.1148,310.482,295.7688,86.672395,41,1000V10
27/10/2022 20:34:39592600,313.0196,307.2124,310.604,295.6712,89.449555,40,1000V10
27/10/2022 20:34:40591000,313.0928,307.2612,310.6284,295.6712,89.449555,41,1000V10
27/10/2022 20:34:41589400,313.2392,307.188,310.6772,295.598,88.523835,38,1000V10
27/10/2022 20:34:42587800,313.2148,307.3588,310.6772,295.6712,89.449555,37,1000V10
27/10/2022 20:34:43601800,313.1172,307.3588,310.6772,295.6712,89.449555,37,1000V10
27/10/2022 20:34:44600200,313.0928,307.3588,310.7992,295.6712,89.449555,37,1000V10
27/10/2022 20:34:45583000,313.0928,307.31,310.7992,295.6712,90.375275,37,1000V10
27/10/2022 20:34:46597000,313.0928,307.7248,310.848,295.6712,88.523835,38,1000V10
27/10/2022 20:34:47579800,313.0928,307.9444,310.9212,295.6224,91.300995,37,1000V10
27/10/2022 20:34:48578200,313.0928,308.3836,310.9456,295.72,90.375275,36,1000V10
27/10/2022 20:34:49576600,313.1172,308.3104,310.9456,295.6712,91.300995,36,1000V10
27/10/2022 20:34:50590600,312.9952,308.286,310.9944,295.6712,90.375275,38,1000V10
27/10/2022 20:34:51589000,313.0928,308.408,311.1896,295.6468,88.523835,38,1000V10
27/10/2022 20:34:52603000,313.1904,308.652,311.1164,295.6712,90.375275,38,1000V10
27/10/2022 20:34:53585800,313.0928,308.652,311.2628,295.6712,88.523835,37,1000V10
