Data,T1,T2,T3,T4,F1,F2,Amostra
26/10/2022 18:05:28401000,40.162400000,35.111600000,38.503200000,21.667200000,246.821955000,215.000000000,acQ1000V3
26/10/2022 18:05:29399400,40.113600000,35.160400000,38.503200000,21.740400000,246.821955000,216.000000000,acQ1000V3
26/10/2022 18:05:30397800,40.113600000,35.038400000,38.430000000,21.667200000,246.821955000,215.000000000,acQ1000V3
26/10/2022 18:05:31318200,40.162400000,35.038400000,38.430000000,21.691600000,245.896235000,216.000000000,acQ1000V3
26/10/2022 18:05:32410200,40.162400000,35.014000000,38.430000000,21.789200000,245.896235000,215.000000000,acQ1000V3
26/10/2022 18:05:33408600,40.162400000,35.038400000,38.478800000,21.667200000,244.970515000,215.000000000,acQ1000V3
26/10/2022 18:05:34407000,40.162400000,34.989600000,38.527600000,21.691600000,243.119075000,216.000000000,acQ1000V3
26/10/2022 18:05:35405400,40.162400000,35.111600000,38.503200000,21.667200000,244.970515000,216.000000000,acQ1000V3
26/10/2022 18:05:36403800,40.162400000,35.306800000,38.503200000,21.691600000,243.119075000,216.000000000,acQ1000V3
26/10/2022 18:05:37402200,40.113600000,35.306800000,38.527600000,21.667200000,242.193355000,216.000000000,acQ1000V3
26/10/2022 18:05:38400600,40.162400000,35.258000000,38.503200000,21.667200000,243.119075000,218.000000000,acQ1000V3
26/10/2022 18:05:39399000,40.113600000,35.038400000,38.503200000,21.691600000,244.970515000,217.000000000,acQ1000V3
26/10/2022 18:05:40397400,40.113600000,35.160400000,38.503200000,21.691600000,244.970515000,217.000000000,acQ1000V3
26/10/2022 18:05:41411400,40.162400000,35.306800000,38.503200000,21.667200000,244.970515000,215.000000000,acQ1000V3
26/10/2022 18:05:42409800,40.113600000,35.184800000,38.478800000,21.691600000,246.821955000,215.000000000,acQ1000V3
26/10/2022 18:05:43408200,40.113600000,35.014000000,38.527600000,21.691600000,246.821955000,213.000000000,acQ1000V3
26/10/2022 18:05:44406600,40.162400000,35.062800000,38.478800000,21.740400000,245.896235000,215.000000000,acQ1000V3
26/10/2022 18:05:45405000,40.162400000,35.111600000,38.478800000,21.691600000,242.193355000,213.000000000,acQ1000V3
26/10/2022 18:05:51520200,40.162400000,35.038400000,38.600800000,21.691600000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:05:52534200,40.162400000,35.111600000,38.503200000,21.642800000,245.896235000,215.000000000,acQ1000V3
26/10/2022 18:05:53532600,40.162400000,35.111600000,38.430000000,21.569600000,246.821955000,213.000000000,acQ1000V3
26/10/2022 18:05:54531000,40.186800000,35.038400000,38.478800000,21.691600000,245.896235000,211.000000000,acQ1000V3
26/10/2022 18:05:55529400,40.162400000,35.038400000,38.503200000,21.642800000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:05:56527800,40.186800000,35.233600000,38.478800000,21.691600000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:05:57526200,40.186800000,35.160400000,38.503200000,21.740400000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:05:58524600,40.186800000,35.233600000,38.503200000,21.691600000,246.821955000,213.000000000,acQ1000V3
26/10/2022 18:05:59523000,40.186800000,35.184800000,38.552000000,21.667200000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:06:00521400,40.089200000,35.184800000,38.503200000,21.740400000,249.599115000,213.000000000,acQ1000V3
26/10/2022 18:06:01535400,40.162400000,35.160400000,38.552000000,21.691600000,247.747675000,213.000000000,acQ1000V3
26/10/2022 18:06:02533800,40.162400000,35.062800000,38.600800000,21.740400000,247.747675000,215.000000000,acQ1000V3
26/10/2022 18:06:03532200,40.113600000,35.355600000,38.600800000,21.667200000,246.821955000,215.000000000,acQ1000V3
26/10/2022 18:06:09756600,40.186800000,35.184800000,38.600800000,21.789200000,249.599115000,215.000000000,acQ1000V3
26/10/2022 18:06:10770600,40.162400000,35.233600000,38.552000000,21.764800000,251.450555000,217.000000000,acQ1000V3
26/10/2022 18:06:11769000,40.211200000,35.160400000,38.552000000,21.691600000,249.599115000,217.000000000,acQ1000V3
26/10/2022 18:06:12767400,40.211200000,35.160400000,38.552000000,21.740400000,247.747675000,218.000000000,acQ1000V3
26/10/2022 18:06:13765800,40.260000000,35.160400000,38.600800000,21.691600000,250.524835000,217.000000000,acQ1000V3
26/10/2022 18:06:14764200,40.284400000,35.184800000,38.552000000,21.789200000,249.599115000,216.000000000,acQ1000V3
26/10/2022 18:06:15762600,40.162400000,35.160400000,38.552000000,21.764800000,249.599115000,191.000000000,acQ1000V3
26/10/2022 18:06:16761000,40.260000000,35.111600000,38.649600000,21.691600000,247.747675000,132.000000000,acQ1000V3
26/10/2022 18:06:17759400,40.186800000,35.111600000,38.552000000,21.764800000,249.599115000,73.000000000,acQ1000V3
26/10/2022 18:06:18773400,40.162400000,35.233600000,38.600800000,21.691600000,247.747675000,32.000000000,acQ1000V3
26/10/2022 18:06:19771800,40.162400000,35.672800000,38.600800000,21.667200000,247.747675000,11.000000000,acQ1000V3
26/10/2022 18:06:20770200,40.162400000,36.087600000,38.527600000,21.789200000,247.747675000,10.000000000,acQ1000V3
26/10/2022 18:06:21768600,40.162400000,36.502400000,38.600800000,21.667200000,247.747675000,11.000000000,acQ1000V3
26/10/2022 18:06:22767000,40.113600000,36.844000000,38.600800000,21.691600000,249.599115000,20.000000000,acQ1000V3
26/10/2022 18:06:23765400,40.186800000,37.136800000,38.527600000,21.667200000,249.599115000,21.000000000,acQ1000V3
26/10/2022 18:06:24763800,40.162400000,37.380800000,38.625200000,21.740400000,249.599115000,23.000000000,acQ1000V3
26/10/2022 18:06:25762200,40.162400000,37.624800000,38.625200000,21.764800000,251.450555000,25.000000000,acQ1000V3
26/10/2022 18:06:26776200,40.186800000,37.795600000,38.893600000,21.740400000,250.524835000,25.000000000,acQ1000V3
26/10/2022 18:06:27759000,40.089200000,37.844400000,39.064400000,21.691600000,249.599115000,26.000000000,acQ1000V3
26/10/2022 18:06:28773000,40.162400000,38.137200000,39.088800000,21.789200000,250.524835000,28.000000000,acQ1000V3
26/10/2022 18:06:29771400,40.162400000,38.430000000,39.113200000,21.691600000,252.376275000,51.000000000,acQ1000V3
26/10/2022 18:06:30769800,40.162400000,38.454400000,39.259600000,21.789200000,250.524835000,72.000000000,acQ1000V3
26/10/2022 18:06:31768200,40.113600000,38.308000000,39.454800000,21.764800000,250.524835000,83.000000000,acQ1000V3
26/10/2022 18:06:32766600,40.186800000,38.210400000,39.552400000,21.764800000,249.599115000,91.000000000,acQ1000V3
26/10/2022 18:06:33765000,40.113600000,38.210400000,39.650000000,21.764800000,246.821955000,93.000000000,acQ1000V3
26/10/2022 18:06:34763400,40.162400000,38.039600000,39.698800000,21.789200000,247.747675000,95.000000000,acQ1000V3
26/10/2022 18:06:35761800,40.162400000,38.137200000,39.894000000,21.764800000,249.599115000,97.000000000,acQ1000V3
26/10/2022 18:06:36760200,40.162400000,38.112800000,39.845200000,21.789200000,249.599115000,97.000000000,acQ1000V3
26/10/2022 18:06:37774200,40.162400000,37.868800000,39.894000000,21.789200000,250.524835000,95.000000000,acQ1000V3
26/10/2022 18:06:38772600,40.162400000,37.795600000,39.918400000,21.789200000,251.450555000,98.000000000,acQ1000V3
26/10/2022 18:06:39693000,40.162400000,37.795600000,39.918400000,21.789200000,251.450555000,96.000000000,acQ1000V3
26/10/2022 18:06:40769400,40.162400000,37.527200000,39.918400000,21.764800000,250.524835000,97.000000000,acQ1000V3
26/10/2022 18:06:41767800,40.162400000,37.527200000,39.894000000,21.789200000,249.599115000,110.000000000,acQ1000V3
26/10/2022 18:06:42766200,40.089200000,37.551600000,39.894000000,21.789200000,249.599115000,128.000000000,acQ1000V3
26/10/2022 18:06:43780200,40.113600000,37.478400000,40.064800000,21.789200000,247.747675000,143.000000000,acQ1000V3
26/10/2022 18:06:44763000,40.211200000,37.185600000,39.918400000,21.789200000,247.747675000,150.000000000,acQ1000V3
26/10/2022 18:06:45761400,40.162400000,37.185600000,39.918400000,21.789200000,251.450555000,153.000000000,acQ1000V3
26/10/2022 18:06:46759800,40.113600000,37.161200000,39.942800000,21.667200000,249.599115000,156.000000000,acQ1000V3
26/10/2022 18:06:47758200,40.162400000,37.039200000,39.894000000,21.740400000,247.747675000,157.000000000,acQ1000V3
26/10/2022 18:06:48772200,40.113600000,36.917200000,39.894000000,21.764800000,247.747675000,155.000000000,acQ1000V3
26/10/2022 18:06:49770600,40.186800000,36.819600000,39.894000000,21.789200000,247.747675000,155.000000000,acQ1000V3
26/10/2022 18:06:50769000,40.089200000,36.673200000,39.796400000,21.789200000,247.747675000,153.000000000,acQ1000V3
26/10/2022 18:06:51767400,40.162400000,36.600000000,39.796400000,21.764800000,247.747675000,151.000000000,acQ1000V3
26/10/2022 18:06:52765800,40.186800000,36.502400000,39.820800000,21.691600000,250.524835000,153.000000000,acQ1000V3
26/10/2022 18:06:53764200,40.113600000,36.600000000,39.650000000,21.764800000,251.450555000,152.000000000,acQ1000V3
26/10/2022 18:06:54762600,40.089200000,36.600000000,39.650000000,21.789200000,250.524835000,152.000000000,acQ1000V3
26/10/2022 18:06:55761000,40.113600000,36.673200000,39.601200000,21.789200000,250.524835000,152.000000000,acQ1000V3
26/10/2022 18:06:56775000,40.089200000,36.600000000,39.601200000,21.813600000,250.524835000,151.000000000,acQ1000V3
26/10/2022 18:06:57773400,40.162400000,36.478000000,39.650000000,21.789200000,249.599115000,151.000000000,acQ1000V3
26/10/2022 18:06:58771800,40.113600000,36.502400000,39.601200000,21.764800000,247.747675000,151.000000000,acQ1000V3
26/10/2022 18:06:59770200,40.113600000,36.478000000,39.601200000,21.764800000,249.599115000,152.000000000,acQ1000V3
26/10/2022 18:07:00768600,40.113600000,36.331600000,39.552400000,21.764800000,247.747675000,150.000000000,acQ1000V3
26/10/2022 18:07:01767000,40.113600000,36.356000000,39.528000000,21.691600000,247.747675000,150.000000000,acQ1000V3
26/10/2022 18:07:02765400,40.113600000,36.551200000,39.552400000,21.764800000,247.747675000,148.000000000,acQ1000V3
26/10/2022 18:07:03763800,40.089200000,36.478000000,39.552400000,21.764800000,247.747675000,150.000000000,acQ1000V3
26/10/2022 18:07:04762200,40.113600000,36.331600000,39.552400000,21.764800000,249.599115000,147.000000000,acQ1000V3
26/10/2022 18:07:05760600,40.089200000,36.331600000,39.430400000,21.764800000,250.524835000,147.000000000,acQ1000V3
26/10/2022 18:07:06759000,40.089200000,36.356000000,39.454800000,21.789200000,250.524835000,147.000000000,acQ1000V3
26/10/2022 18:07:12967800,40.113600000,36.331600000,39.552400000,21.813600000,250.524835000,147.000000000,acQ1000V3
26/10/2022 18:07:13997400,40.113600000,36.307200000,39.576800000,21.789200000,249.599115000,147.000000000,acQ1000V3
26/10/2022 18:07:14995800,40.162400000,36.356000000,39.576800000,21.764800000,249.599115000,147.000000000,acQ1000V3
26/10/2022 18:07:15994200,40.089200000,36.356000000,39.552400000,21.862400000,249.599115000,146.000000000,acQ1000V3
26/10/2022 18:07:16992600,40.162400000,36.551200000,39.576800000,21.813600000,249.599115000,146.000000000,acQ1000V3
26/10/2022 18:07:17991000,40.284400000,36.502400000,39.552400000,21.886800000,247.747675000,146.000000000,acQ1000V3
26/10/2022 18:07:18989400,40.162400000,36.380400000,39.576800000,21.813600000,247.747675000,146.000000000,acQ1000V3
26/10/2022 18:07:19987800,40.284400000,36.551200000,39.552400000,21.764800000,247.747675000,146.000000000,acQ1000V3
26/10/2022 18:07:20986200,40.162400000,36.356000000,39.552400000,21.764800000,249.599115000,145.000000000,acQ1000V3
26/10/2022 18:07:21984600,40.186800000,36.185200000,39.528000000,21.789200000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:07:22983000,40.284400000,36.307200000,39.552400000,21.813600000,246.821955000,146.000000000,acQ1000V3
26/10/2022 18:07:23997000,40.284400000,36.356000000,39.552400000,21.813600000,246.821955000,147.000000000,acQ1000V3
26/10/2022 18:07:24995400,40.284400000,36.551200000,39.552400000,21.813600000,247.747675000,146.000000000,acQ1000V3
26/10/2022 18:07:25993800,40.260000000,36.648800000,39.528000000,21.789200000,249.599115000,148.000000000,acQ1000V3
26/10/2022 18:07:26992200,40.260000000,36.600000000,39.576800000,21.764800000,250.524835000,150.000000000,acQ1000V3
26/10/2022 18:07:27990600,40.284400000,36.356000000,39.552400000,21.813600000,249.599115000,147.000000000,acQ1000V3
26/10/2022 18:07:28989000,40.284400000,36.478000000,39.552400000,21.789200000,247.747675000,146.000000000,acQ1000V3
26/10/2022 18:07:29987400,40.308800000,36.356000000,39.552400000,21.740400000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:07:30985800,40.308800000,36.331600000,39.576800000,21.691600000,247.747675000,143.000000000,acQ1000V3
26/10/2022 18:07:31984200,40.284400000,36.380400000,39.528000000,21.789200000,247.747675000,143.000000000,acQ1000V3
26/10/2022 18:07:32982600,40.284400000,36.307200000,39.552400000,21.789200000,250.524835000,143.000000000,acQ1000V3
26/10/2022 18:07:33996600,40.211200000,36.331600000,39.576800000,21.764800000,249.599115000,142.000000000,acQ1000V3
26/10/2022 18:07:34995000,40.308800000,36.331600000,39.552400000,21.789200000,249.599115000,143.000000000,acQ1000V3
26/10/2022 18:07:35993400,40.308800000,36.356000000,39.552400000,21.789200000,249.599115000,143.000000000,acQ1000V3
26/10/2022 18:07:42186600,40.284400000,36.453600000,39.576800000,21.691600000,245.896235000,146.000000000,acQ1000V3
26/10/2022 18:07:43216200,40.284400000,36.697600000,39.601200000,21.813600000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:07:44214600,40.284400000,36.673200000,39.601200000,21.789200000,244.970515000,145.000000000,acQ1000V3
26/10/2022 18:07:45213000,40.308800000,36.502400000,39.601200000,21.813600000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:07:46211400,40.284400000,36.551200000,39.601200000,21.813600000,249.599115000,143.000000000,acQ1000V3
26/10/2022 18:07:47209800,40.333200000,36.795200000,39.552400000,21.813600000,249.599115000,143.000000000,acQ1000V3
26/10/2022 18:07:48208200,40.308800000,36.673200000,39.552400000,21.886800000,247.747675000,142.000000000,acQ1000V3
26/10/2022 18:07:49206600,40.308800000,36.673200000,39.576800000,21.764800000,249.599115000,145.000000000,acQ1000V3
26/10/2022 18:07:50205000,40.308800000,36.673200000,39.552400000,21.667200000,249.599115000,146.000000000,acQ1000V3
26/10/2022 18:07:51219000,40.308800000,36.673200000,39.576800000,21.789200000,250.524835000,146.000000000,acQ1000V3
26/10/2022 18:07:52248600,40.308800000,36.697600000,39.650000000,21.764800000,245.896235000,146.000000000,acQ1000V3
26/10/2022 18:07:53215800,40.284400000,36.648800000,39.601200000,21.789200000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:07:54214200,40.308800000,36.502400000,39.650000000,21.789200000,249.599115000,145.000000000,acQ1000V3
26/10/2022 18:07:55212600,40.284400000,36.453600000,39.601200000,21.764800000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:07:56211000,40.260000000,36.502400000,39.601200000,21.813600000,246.821955000,145.000000000,acQ1000V3
26/10/2022 18:07:57209400,40.260000000,36.502400000,39.601200000,21.813600000,246.821955000,146.000000000,acQ1000V3
26/10/2022 18:07:58207800,40.308800000,36.453600000,39.650000000,21.813600000,246.821955000,146.000000000,acQ1000V3
26/10/2022 18:07:59206200,40.308800000,36.356000000,39.650000000,21.813600000,247.747675000,143.000000000,acQ1000V3
26/10/2022 18:08:05259000,40.333200000,36.453600000,39.650000000,21.764800000,246.821955000,146.000000000,acQ1000V3
26/10/2022 18:08:06273000,40.284400000,36.453600000,39.576800000,21.813600000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:08:07271400,40.211200000,36.453600000,39.601200000,21.813600000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:08:08269800,40.308800000,36.453600000,39.650000000,21.813600000,247.747675000,145.000000000,acQ1000V3
26/10/2022 18:08:09283800,40.260000000,36.356000000,39.601200000,21.813600000,245.896235000,143.000000000,acQ1000V3
26/10/2022 18:08:10282200,40.284400000,36.502400000,39.576800000,21.813600000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:08:11280600,40.308800000,36.551200000,39.601200000,21.813600000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:08:12279000,40.308800000,36.502400000,39.576800000,21.813600000,246.821955000,145.000000000,acQ1000V3
26/10/2022 18:08:13277400,40.308800000,36.453600000,39.601200000,21.813600000,246.821955000,143.000000000,acQ1000V3
26/10/2022 18:08:14275800,40.406400000,36.478000000,39.650000000,21.813600000,245.896235000,143.000000000,acQ1000V3
26/10/2022 18:08:15274200,40.308800000,36.478000000,39.650000000,21.813600000,245.896235000,145.000000000,acQ1000V3
26/10/2022 18:08:16272600,40.406400000,36.478000000,39.650000000,21.813600000,245.896235000,143.000000000,acQ1000V3
26/10/2022 18:08:22372200,40.406400000,36.673200000,39.650000000,21.886800000,244.970515000,145.000000000,acQ1000V3
26/10/2022 18:08:23401800,40.430800000,36.600000000,39.650000000,21.862400000,244.970515000,146.000000000,acQ1000V3
26/10/2022 18:08:24400200,40.406400000,36.697600000,39.674400000,21.789200000,243.119075000,146.000000000,acQ1000V3
26/10/2022 18:08:25398600,40.406400000,36.722000000,39.601200000,21.862400000,242.193355000,145.000000000,acQ1000V3
26/10/2022 18:08:26397000,40.430800000,36.844000000,39.650000000,21.886800000,244.970515000,145.000000000,acQ1000V3
26/10/2022 18:08:27395400,40.406400000,36.575600000,39.650000000,21.813600000,243.119075000,142.000000000,acQ1000V3
26/10/2022 18:08:28393800,40.406400000,36.551200000,39.650000000,21.862400000,242.193355000,142.000000000,acQ1000V3
26/10/2022 18:08:29392200,40.406400000,36.673200000,39.601200000,21.886800000,242.193355000,142.000000000,acQ1000V3
26/10/2022 18:08:30390600,40.406400000,36.600000000,39.674400000,21.813600000,242.193355000,141.000000000,acQ1000V3
26/10/2022 18:10:03385200,40.430800000,36.063200000,39.650000000,21.886800000,210.718875000,141.000000000,acQ1000V4
26/10/2022 18:10:04383600,40.382000000,36.063200000,39.650000000,21.886800000,210.718875000,141.000000000,acQ1000V4
26/10/2022 18:10:05382000,40.430800000,36.112000000,39.650000000,21.862400000,209.793155000,140.000000000,acQ1000V4
26/10/2022 18:10:06380400,40.430800000,35.965600000,39.650000000,21.813600000,209.793155000,140.000000000,acQ1000V4
26/10/2022 18:10:07378800,40.382000000,35.843600000,39.650000000,21.886800000,210.718875000,138.000000000,acQ1000V4
26/10/2022 18:10:08392800,40.382000000,35.965600000,39.576800000,21.862400000,210.718875000,141.000000000,acQ1000V4
26/10/2022 18:10:09391200,40.430800000,36.087600000,39.650000000,21.886800000,209.793155000,140.000000000,acQ1000V4
26/10/2022 18:10:10389600,40.430800000,36.136400000,39.650000000,21.862400000,210.718875000,140.000000000,acQ1000V4
26/10/2022 18:10:11388000,40.430800000,36.014400000,39.650000000,21.813600000,209.793155000,141.000000000,acQ1000V4
26/10/2022 18:10:12370800,40.430800000,35.990000000,39.650000000,21.886800000,209.793155000,141.000000000,acQ1000V4
26/10/2022 18:10:18610800,40.430800000,36.331600000,39.650000000,21.813600000,200.535955000,141.000000000,acQ1000V4
26/10/2022 18:10:19624800,40.430800000,36.331600000,39.650000000,21.886800000,198.684515000,141.000000000,acQ1000V4
26/10/2022 18:10:20623200,40.406400000,36.307200000,39.650000000,21.886800000,198.684515000,141.000000000,acQ1000V4
26/10/2022 18:10:21621600,40.406400000,36.209600000,39.601200000,21.813600000,196.833075000,142.000000000,acQ1000V4
26/10/2022 18:10:22620000,40.430800000,36.185200000,39.650000000,21.862400000,198.684515000,142.000000000,acQ1000V4
26/10/2022 18:10:23618400,40.430800000,36.185200000,39.650000000,21.886800000,198.684515000,141.000000000,acQ1000V4
26/10/2022 18:10:24616800,40.430800000,36.331600000,39.650000000,21.862400000,198.684515000,141.000000000,acQ1000V4
26/10/2022 18:10:25630800,40.430800000,36.185200000,39.674400000,21.740400000,199.610235000,140.000000000,acQ1000V4
26/10/2022 18:10:26629200,40.406400000,36.185200000,39.650000000,21.862400000,198.684515000,140.000000000,acQ1000V4
26/10/2022 18:10:27627600,40.430800000,36.185200000,39.650000000,21.862400000,196.833075000,138.000000000,acQ1000V4
26/10/2022 18:10:28626000,40.504000000,35.990000000,39.674400000,21.789200000,198.684515000,138.000000000,acQ1000V4
26/10/2022 18:10:29624400,40.504000000,36.063200000,39.576800000,21.911200000,198.684515000,141.000000000,acQ1000V4
26/10/2022 18:10:30622800,40.528400000,36.258400000,39.650000000,21.862400000,199.610235000,142.000000000,acQ1000V4
26/10/2022 18:10:31621200,40.430800000,36.331600000,39.576800000,21.886800000,196.833075000,141.000000000,acQ1000V4
26/10/2022 18:10:32619600,40.455200000,36.087600000,39.552400000,21.886800000,196.833075000,138.000000000,acQ1000V4
26/10/2022 18:10:33633600,40.430800000,36.258400000,39.552400000,21.862400000,196.833075000,140.000000000,acQ1000V4
26/10/2022 18:10:34632000,40.430800000,35.941200000,39.576800000,21.862400000,196.833075000,140.000000000,acQ1000V4
26/10/2022 18:10:40747200,40.504000000,36.600000000,39.552400000,21.862400000,182.021555000,141.000000000,acQ1000V4
26/10/2022 18:10:41839200,40.430800000,36.917200000,39.576800000,21.862400000,182.021555000,141.000000000,acQ1000V4
26/10/2022 18:10:42790800,40.504000000,36.673200000,39.576800000,21.911200000,180.170115000,138.000000000,acQ1000V4
26/10/2022 18:10:43742400,40.455200000,36.722000000,39.576800000,21.862400000,180.170115000,141.000000000,acQ1000V4
26/10/2022 18:10:44756400,40.430800000,36.673200000,39.552400000,21.886800000,177.392955000,142.000000000,acQ1000V4
26/10/2022 18:10:45739200,40.504000000,36.648800000,39.576800000,21.886800000,176.467235000,141.000000000,acQ1000V4
26/10/2022 18:10:47018400,40.528400000,36.673200000,39.552400000,21.911200000,177.392955000,141.000000000,acQ1000V4
26/10/2022 18:10:47829600,40.528400000,36.551200000,39.552400000,21.813600000,178.318675000,141.000000000,acQ1000V4
26/10/2022 18:10:48765600,40.430800000,36.356000000,39.552400000,21.862400000,180.170115000,140.000000000,acQ1000V4
26/10/2022 18:10:49764000,40.528400000,36.356000000,39.576800000,21.813600000,178.318675000,140.000000000,acQ1000V4
26/10/2022 18:10:50762400,40.430800000,36.209600000,39.552400000,21.886800000,177.392955000,140.000000000,acQ1000V4
26/10/2022 18:10:51760800,40.430800000,36.185200000,39.552400000,21.862400000,178.318675000,140.000000000,acQ1000V4
26/10/2022 18:10:52759200,40.504000000,36.234000000,39.454800000,21.862400000,180.170115000,138.000000000,acQ1000V4
26/10/2022 18:10:53757600,40.504000000,36.453600000,39.479200000,21.813600000,178.318675000,142.000000000,acQ1000V4
26/10/2022 18:10:54771600,40.504000000,36.331600000,39.454800000,21.764800000,180.170115000,142.000000000,acQ1000V4
26/10/2022 18:10:55816800,40.504000000,36.307200000,39.479200000,21.862400000,181.095835000,142.000000000,acQ1000V4
26/10/2022 18:10:56768400,40.430800000,36.356000000,39.454800000,21.813600000,180.170115000,143.000000000,acQ1000V4
26/10/2022 18:10:57766800,40.430800000,36.331600000,39.454800000,21.813600000,176.467235000,142.000000000,acQ1000V4
26/10/2022 18:10:58765200,40.577200000,36.258400000,39.479200000,21.813600000,178.318675000,141.000000000,acQ1000V4
26/10/2022 18:10:59763600,40.504000000,36.453600000,39.454800000,21.862400000,177.392955000,142.000000000,acQ1000V4
26/10/2022 18:11:00777600,40.552800000,36.331600000,39.479200000,21.813600000,177.392955000,141.000000000,acQ1000V4
26/10/2022 18:11:06752400,40.528400000,37.014800000,39.430400000,21.862400000,133.884115000,137.000000000,acQ1000V4
26/10/2022 18:11:07766400,40.528400000,36.795200000,39.454800000,21.862400000,132.032675000,140.000000000,acQ1000V4
26/10/2022 18:11:08764800,40.504000000,36.966000000,39.430400000,21.813600000,132.032675000,140.000000000,acQ1000V4
26/10/2022 18:11:09778800,40.455200000,36.892800000,39.430400000,21.813600000,132.032675000,140.000000000,acQ1000V4
26/10/2022 18:11:10777200,40.504000000,36.770800000,39.357200000,21.813600000,132.032675000,141.000000000,acQ1000V4
26/10/2022 18:11:11775600,40.504000000,36.697600000,39.308400000,21.789200000,131.106955000,141.000000000,acQ1000V4
26/10/2022 18:11:12774000,40.504000000,36.478000000,39.308400000,21.862400000,130.181235000,140.000000000,acQ1000V4
26/10/2022 18:11:13772400,40.528400000,36.478000000,39.332800000,21.813600000,129.255515000,141.000000000,acQ1000V4
26/10/2022 18:11:14770800,40.528400000,36.136400000,39.235200000,21.813600000,129.255515000,140.000000000,acQ1000V4
26/10/2022 18:11:15769200,40.504000000,36.307200000,39.235200000,21.813600000,129.255515000,142.000000000,acQ1000V4
26/10/2022 18:11:16767600,40.528400000,36.356000000,39.137600000,21.813600000,130.181235000,140.000000000,acQ1000V4
26/10/2022 18:11:17781600,40.455200000,36.380400000,39.137600000,21.862400000,126.478355000,137.000000000,acQ1000V4
26/10/2022 18:11:18780000,40.528400000,36.209600000,39.137600000,21.813600000,129.255515000,140.000000000,acQ1000V4
26/10/2022 18:11:19778400,40.528400000,36.185200000,39.137600000,21.813600000,127.404075000,141.000000000,acQ1000V4
26/10/2022 18:11:20776800,40.455200000,35.868000000,39.088800000,21.813600000,126.478355000,137.000000000,acQ1000V4
26/10/2022 18:11:21775200,40.528400000,35.843600000,39.113200000,21.813600000,129.255515000,137.000000000,acQ1000V4
26/10/2022 18:11:22773600,40.504000000,35.868000000,39.088800000,21.862400000,130.181235000,141.000000000,acQ1000V4
26/10/2022 18:11:23772000,40.552800000,35.990000000,39.088800000,21.813600000,131.106955000,141.000000000,acQ1000V4
26/10/2022 18:11:24770400,40.504000000,36.087600000,39.088800000,21.886800000,131.106955000,142.000000000,acQ1000V4
26/10/2022 18:11:25784400,40.528400000,35.990000000,39.064400000,21.789200000,131.106955000,141.000000000,acQ1000V4
26/10/2022 18:11:26782800,40.455200000,36.014400000,39.015600000,21.813600000,131.106955000,140.000000000,acQ1000V4
26/10/2022 18:11:32929200,40.552800000,34.892000000,38.893600000,21.813600000,95.929595000,141.000000000,acQ1000V4
26/10/2022 18:11:33943200,40.552800000,34.330800000,38.820400000,21.862400000,95.929595000,141.000000000,acQ1000V4
26/10/2022 18:11:34941600,40.504000000,33.623200000,38.820400000,21.813600000,95.929595000,141.000000000,acQ1000V4
26/10/2022 18:11:35940000,40.528400000,33.574400000,38.747200000,21.862400000,95.929595000,141.000000000,acQ1000V4
26/10/2022 18:11:36938400,40.504000000,33.867200000,38.722800000,21.862400000,95.929595000,141.000000000,acQ1000V4
26/10/2022 18:11:37936800,40.504000000,33.891600000,38.747200000,21.886800000,94.078155000,141.000000000,acQ1000V4
26/10/2022 18:11:38935200,40.430800000,33.745200000,38.747200000,21.789200000,94.078155000,141.000000000,acQ1000V4
26/10/2022 18:11:39933600,40.430800000,33.501200000,38.747200000,21.813600000,94.078155000,140.000000000,acQ1000V4
26/10/2022 18:11:40947600,40.504000000,33.403600000,38.527600000,21.813600000,94.078155000,140.000000000,acQ1000V4
26/10/2022 18:11:41930400,40.528400000,33.379200000,38.625200000,21.789200000,91.300995000,140.000000000,acQ1000V4
26/10/2022 18:11:42944400,40.504000000,33.110800000,38.600800000,21.813600000,93.152435000,136.000000000,acQ1000V4
26/10/2022 18:11:43942800,40.528400000,33.208400000,38.527600000,21.813600000,93.152435000,138.000000000,acQ1000V4
26/10/2022 18:11:44925600,40.552800000,32.915600000,38.600800000,21.813600000,94.078155000,138.000000000,acQ1000V4
26/10/2022 18:11:45939600,40.504000000,32.891200000,38.381200000,21.813600000,94.078155000,140.000000000,acQ1000V4
26/10/2022 18:11:46938000,40.430800000,32.915600000,38.405600000,21.813600000,94.078155000,140.000000000,acQ1000V4
